-0.060775475,-0.34439436,1.9245567,3.62627,1.9245567,0.50646229,-0.62801324,-1.195251,-0.91163212,0.22284341,1.3573189,0.50646229,-1.195251,-2.3297265,-2.0461076,-0.91163212,-0.34439436,-0.34439436,-0.91163212,-0.91163212,-0.34439436,0.22284341,0.22284341,0.50646229,0.79008117,0.79008117,0.79008117,0.79008117,0.79008117,0.79008117,1.0737001,0.79008117,0.50646229,0.22284341,0.22284341,0.22284341,0.22284341,-0.060775475,0.79008117,1.0737001,0.79008117,0.50646229,0.22284341,0.22284341,-0.34439436,-1.195251,-2.0461076,-1.4788699,-0.34439436,0.50646229,0.22284341,-1.195251,-2.0461076,-1.7624888,-1.195251,-0.34439436,0.50646229,0.79008117,0.50646229,0.22284341,-0.060775475,-0.060775475,-0.060775475,-0.34439436,-0.34439436,-0.060775475,0.22284341,0.22284341,-0.060775475,-0.34439436
0.80530358,1.4247679,1.2182798,1.8377441,1.4247679,0.59881549,-0.64011309,-0.84660118,-0.84660118,-0.43362499,-0.43362499,-1.2595774,-1.8790417,-2.2920185,-2.0855298,-1.0530893,-0.64011309,-0.84660118,-0.84660118,-0.2271369,0.39232739,0.80530358,0.39232739,0.18583929,-0.020648801,-0.020648801,0.18583929,0.39232739,0.39232739,-0.020648801,-0.020648801,-0.020648801,-0.020648801,0.39232739,0.39232739,0.39232739,0.59881549,0.80530358,0.59881549,0.59881549,0.18583929,-0.020648801,0.18583929,1.8377441,2.4572084,1.4247679,0.39232739,-1.2595774,-1.2595774,-0.43362499,0.18583929,-0.2271369,-1.2595774,-2.0855298,-2.0855298,-1.8790417,-1.0530893,-0.43362499,-0.2271369,-0.2271369,-0.020648801,0.39232739,1.0117917,1.0117917,1.0117917,1.0117917,0.59881549,0.59881549,0.39232739,0.39232739
-0.33813431,0.015140342,1.0749643,1.7815136,1.0749643,0.015140342,-1.0446836,-2.1045075,-1.3979582,-0.33813431,1.0749643,0.36841499,-0.69140895,-1.7512329,-1.7512329,-1.0446836,-0.33813431,-0.33813431,0.36841499,0.36841499,0.72168964,1.0749643,0.72168964,1.4282389,1.0749643,1.0749643,0.72168964,0.72168964,0.36841499,0.36841499,0.36841499,0.015140342,0.015140342,-0.33813431,-0.33813431,-0.33813431,0.015140342,-0.33813431,-0.33813431,0.36841499,0.72168964,1.0749643,1.0749643,-1.0446836,-1.0446836,0.015140342,0.36841499,0.72168964,-0.33813431,-2.1045075,-1.7512329,-1.7512329,-2.4577822,-2.1045075,-0.69140895,0.72168964,1.7815136,2.1347882,1.0749643,0.015140342,-0.33813431,-0.33813431,0.015140342,0.015140342,0.36841499,0.36841499,0.36841499,0.36841499,0.36841499,0.015140342
1.0807305,0.027093522,-0.18363387,1.5021853,2.7665497,1.0807305,-0.18363387,-1.0265435,-1.2372708,-0.60508866,0.23782092,-0.39436127,-1.4479982,-1.869453,-1.869453,-1.0265435,-0.39436127,-0.39436127,-0.39436127,-0.39436127,0.23782092,0.8700031,0.8700031,1.0807305,1.0807305,1.2914579,1.2914579,1.0807305,0.65927571,0.44854831,0.23782092,0.027093522,-0.18363387,-0.18363387,-0.18363387,-0.60508866,-0.60508866,-1.0265435,-0.81581606,-1.0265435,-1.6587256,-1.6587256,-0.18363387,1.2914579,1.7129127,0.65927571,-0.39436127,-0.81581606,-1.0265435,-0.39436127,0.23782092,0.027093522,-1.0265435,-1.869453,-2.0801804,-1.0265435,0.23782092,1.5021853,1.2914579,0.8700031,0.44854831,0.027093522,0.23782092,0.65927571,0.65927571,0.44854831,0.027093522,0.44854831,0.65927571,0.8700031
-0.7075444,-0.068472039,0.57060033,1.5292089,2.1682812,0.25106414,-0.38800822,-0.068472039,-0.068472039,-0.7075444,-0.38800822,-0.38800822,-0.068472039,-0.38800822,-0.7075444,-1.3466168,-1.3466168,-1.3466168,-0.7075444,-0.38800822,-0.38800822,-0.068472039,0.25106414,0.57060033,0.25106414,0.25106414,0.25106414,0.25106414,-0.068472039,0.25106414,0.25106414,0.57060033,0.57060033,0.57060033,0.25106414,0.25106414,-0.068472039,0.25106414,-0.068472039,0.89013651,1.5292089,2.1682812,2.1682812,2.1682812,2.1682812,0.57060033,-1.0270806,-1.0270806,-1.3466168,-1.0270806,-1.0270806,-1.666153,-1.666153,-2.3052253,-2.6247615,-1.666153,-0.068472039,0.25106414,-0.38800822,-0.068472039,0.25106414,0.57060033,0.57060033,0.57060033,0.25106414,0.57060033,0.57060033,0.57060033,0.25106414,0.25106414
-0.8462147,0.094023878,1.0342625,1.974501,1.5043818,1.0342625,0.094023878,-1.0812743,-1.0812743,-0.37609541,-0.61115506,-1.0812743,-2.2565726,-2.7266926,-1.7864533,-0.37609541,0.32908352,0.79920281,0.56414317,0.094023878,-0.37609541,-0.14103577,-0.14103577,0.094023878,0.094023878,0.094023878,0.094023878,0.094023878,0.32908352,0.56414317,0.56414317,0.56414317,0.56414317,0.32908352,0.32908352,0.56414317,0.32908352,0.56414317,0.79920281,0.79920281,0.32908352,-0.37609541,-0.14103577,1.5043818,1.974501,1.2693221,0.56414317,-0.37609541,-1.0812743,-0.61115506,-0.14103577,-0.37609541,-1.0812743,-2.0215129,-2.7266926,-2.4916322,-1.0812743,-0.37609541,-0.14103577,-0.14103577,-0.14103577,0.32908352,0.32908352,0.79920281,0.79920281,0.79920281,0.79920281,0.79920281,0.79920281,0.79920281
-0.27474681,-0.27474681,2.2068373,3.4476293,2.2068373,0.96604524,-0.27474681,-0.89514283,-0.89514283,0.34564921,0.34564921,-0.58494482,-2.1359349,-2.4461329,-1.8257369,-1.2053408,-1.5155389,-0.58494482,-0.27474681,0.035451201,0.035451201,0.34564921,0.65584723,0.65584723,0.65584723,0.65584723,0.34564921,0.34564921,0.34564921,0.34564921,0.34564921,0.34564921,0.34564921,0.035451201,0.035451201,0.34564921,0.34564921,0.65584723,1.2762432,1.8966393,0.96604524,0.035451201,-0.27474681,0.96604524,1.2762432,0.035451201,-1.5155389,-1.5155389,-1.2053408,-1.2053408,-0.89514283,0.035451201,-0.27474681,-0.89514283,-1.2053408,-0.89514283,0.035451201,0.65584723,0.96604524,0.34564921,0.035451201,-0.27474681,-0.58494482,-0.27474681,-0.27474681,0.035451201,0.035451201,0.035451201,0.035451201,-0.58494482
0.36640375,0.98443418,3.4565559,3.1475407,1.6024646,0.057388539,-0.25162667,-0.8696571,-1.1786723,-0.25162667,-0.8696571,-1.4876875,-2.1057179,-1.7967027,-0.8696571,0.057388539,0.057388539,-0.25162667,-0.56064189,-0.25162667,0.057388539,0.67541896,1.2934494,0.98443418,0.67541896,0.67541896,0.98443418,0.67541896,0.67541896,0.057388539,0.36640375,0.057388539,0.36640375,0.057388539,0.057388539,0.057388539,0.057388539,0.36640375,0.36640375,0.67541896,0.67541896,1.2934494,0.67541896,-0.25162667,-0.25162667,-0.25162667,-1.1786723,-1.1786723,-1.1786723,-1.1786723,-0.8696571,-1.1786723,-1.7967027,-2.1057179,-1.1786723,0.057388539,0.98443418,0.98443418,0.36640375,0.057388539,0.057388539,0.057388539,-0.25162667,-0.56064189,-0.25162667,-0.25162667,0.36640375,0.36640375,0.057388539,-0.25162667
0.049486483,0.74229724,1.2041711,2.3588557,1.2041711,0.2804234,-1.1051981,-1.336135,-0.64332428,-0.41238736,-0.64332428,-1.567072,-2.0289458,-2.0289458,-1.567072,-0.18145044,0.2804234,0.2804234,0.2804234,0.2804234,0.74229724,0.97323416,1.2041711,1.2041711,0.97323416,0.97323416,0.74229724,0.97323416,0.74229724,0.51136032,0.2804234,0.049486483,0.049486483,0.049486483,-0.18145044,-0.18145044,0.049486483,0.2804234,1.2041711,1.2041711,1.2041711,0.74229724,1.2041711,0.2804234,0.049486483,-0.18145044,-1.1051981,-1.1051981,-0.8742612,-1.336135,-1.567072,-1.567072,-1.1051981,-2.0289458,-2.0289458,-0.8742612,0.049486483,0.97323416,1.2041711,0.74229724,0.2804234,-0.64332428,-1.1051981,-0.8742612,-0.18145044,0.2804234,0.51136032,0.74229724,0.74229724,0.2804234
0.80168845,0.80168845,0.80168845,2.7086173,3.2534541,1.0741069,-0.015566766,-0.56040358,-1.1052404,-1.1052404,-0.56040358,-0.56040358,-1.1052404,-1.3776588,-1.6500772,-1.6500772,-0.83282198,-0.83282198,-0.83282198,-0.56040358,-0.015566766,0.25685164,0.25685164,0.80168845,1.0741069,1.0741069,1.0741069,0.80168845,0.80168845,1.0741069,0.52927005,0.52927005,0.25685164,0.25685164,0.25685164,-0.015566766,-0.015566766,-0.015566766,0.25685164,0.52927005,0.80168845,0.80168845,0.80168845,0.52927005,-0.015566766,-0.28798517,-0.56040358,-1.1052404,-1.3776588,-1.3776588,-1.3776588,-0.83282198,-1.3776588,-2.194914,-1.6500772,-0.56040358,0.80168845,1.0741069,1.6189437,0.80168845,-0.015566766,-0.56040358,-0.28798517,-0.28798517,-0.28798517,-0.015566766,0.52927005,-0.015566766,-0.015566766,-0.015566766
