1.9058637,0.45264225,0.29143325,0.26120657,0.35188662,0.37203775,0.36196218,0.31158438,0.34181106,0.37203775,0.36196218,0.38211331,0.30150881,0.40226444,0.40226444,0.39218888,0.35188662,0.34181106,0.39218888,0.40226444,0.39218888,0.42241556,0.44256669,0.41233999,0.35188662,0.43249112,0.43249112,0.39218888,0.35188662,0.39218888,0.41233999,0.39218888,0.44256669,0.41233999,0.38211331,0.34181106,0.39218888,0.49294449,0.56347343,0.48286893,0.19067763,0.059695319,0.029468627,-0.020909185,-0.08136256,0.0093175017,0.13022426,0.20075319,0.13022426,0.18060207,0.15037537,0.1705265,0.14029981,0.16045094,0.16045094,0.24105544,1.1881583,-0.39370499,-4.0712852,-6.5700247,-4.837028,-3.6984894,-2.0360217,-1.1090699,-0.38362943,-0.00075806014,0.12014869,0.22090431,0.22090431,0.251131,0.26120657,0.23097987,0.18060207,0.22090431,0.26120657,0.28135768,0.31158438,0.38211331,0.47279338,0.573549,0.76498468,0.9564204,1.1377805,1.4299718,1.540803,1.5811052,1.540803,1.309065,0.94634482,0.53324675,0.23097987,0.059695319,-0.071286997,-0.10151368,-0.15189149,-0.18211818,-0.19219375,-0.17204262,-0.20226931,-0.20226931,-0.17204262,-0.17204262,-0.19219375,-0.18211818,-0.16196706,-0.19219375,-0.21234487,-0.20226931,-0.21234487,-0.22242043,-0.25264712,-0.27279825,-0.30302493,-0.30302493,-0.30302493,-0.30302493,-0.35340275,-0.32317606,-0.33325162,-0.33325162,-0.38362943,-0.37355387,-0.40378056,-0.38362943,-0.39370499,-0.42393169,-0.42393169,-0.41385612,-0.43400724,-0.43400724,-0.31310049,-0.14181593,-0.25264712,-0.57506511,-0.68589631,-0.73627412
0.11263544,0.081636948,0.045472046,0.10746902,0.11780185,0.14363392,0.12296826,0.15396676,0.11780185,0.16946599,0.071304118,0.086803363,0.071304118,0.071304118,0.045472046,0.040305632,-0.001025685,0.029972802,-0.026857758,-0.0061920996,-0.047523416,-0.011358514,-0.037190587,-0.032024173,-0.042357002,-0.042357002,-0.057856245,-0.042357002,-0.037190587,-0.042357002,-0.047523416,0.050638461,0.11263544,0.14363392,0.18496524,0.24696221,0.23146297,0.040305632,-0.11985322,-0.1146868,-0.18185019,-0.23351434,-0.25418,-0.26451282,-0.27484566,-0.22318151,-0.20768227,-0.20251585,-0.19734944,-0.15085171,-0.10435398,1.0890877,3.4036415,2.3548593,-1.9797624,-6.3247171,-5.9475688,-3.8706702,-2.1967519,-0.95164596,-0.5021679,-0.32134339,-0.23868075,-0.16118453,-0.14051887,-0.099187557,-0.057856245,-0.026857758,0.0041407295,0.081636948,0.12296826,0.21596373,0.31929201,0.47945087,0.62411048,0.85143272,1.0529229,1.2337474,1.378407,1.4869017,1.440404,1.3267429,1.1304191,0.87209838,0.57244633,0.33995767,0.16429958,0.071304118,0.0041407295,-0.026857758,-0.042357002,-0.057856245,-0.063022659,-0.047523416,-0.026857758,0.009307144,0.019639973,0.055804875,0.045472046,0.071304118,0.076470533,0.086803363,0.06097129,0.050638461,0.029972802,0.040305632,0.019639973,0.035139217,0.0041407295,0.009307144,0.0041407295,0.019639973,-0.011358514,-0.037190587,-0.001025685,-0.001025685,-0.032024173,0.014473558,-0.001025685,0.009307144,0.014473558,0.024806387,0.019639973,0.040305632,0.040305632,0.13846751,0.19013165,0.30379278,0.33479126,0.38128899,0.38645541,0.24696221,0.076470533,0.081636948,-0.016524928,0.024806387
1.9193961,0.24703125,0.2281306,0.24703125,0.24703125,0.23758092,0.21868027,0.24703125,0.24703125,0.25648158,0.20922995,0.21868027,0.20922995,0.19977962,0.1903293,0.21868027,0.1903293,0.16197832,0.14307767,0.16197832,0.11472669,0.152528,0.14307767,0.10527636,0.11472669,0.076925392,0.14307767,0.067475066,0.076925392,0.076925392,0.086375722,0.048574415,0.067475066,0.039124089,0.039124089,0.086375722,0.17142865,0.24703125,0.40768679,0.16197832,-0.12153144,-0.28218699,-0.29163731,-0.34833926,-0.26328633,-0.074279819,-0.09318047,-0.11208112,-0.1026308,-0.09318047,-0.045928841,-0.02702819,-0.036478516,-0.064829493,-0.036478516,0.14307767,1.1070109,-1.3689745,-4.6860387,-6.7651104,-4.8655949,-3.504748,-2.2100534,-1.1421666,-0.4711935,-0.1782334,-0.074279819,-0.02702819,0.039124089,0.076925392,0.095826043,0.05802474,0.029673763,0.076925392,0.086375722,0.17142865,0.18087897,0.34153451,0.46438874,0.64394493,0.76679916,0.94635535,1.2015142,1.3527194,1.4944742,1.5417259,1.4755736,1.2393154,0.88020307,0.49273972,0.28483256,0.11472669,-0.008127539,-0.12153144,-0.12153144,-0.19713405,-0.14988243,-0.074279819,-0.12153144,-0.036478516,-0.02702819,-0.036478516,-0.045928841,0.010773113,-0.008127539,0.048574415,0.029673763,0.076925392,0.095826043,0.067475066,-0.064829493,0.14307767,0.039124089,0.029673763,0.076925392,0.067475066,0.029673763,0.076925392,0.095826043,0.067475066,0.13362735,0.23758092,0.095826043,0.12417702,0.18087897,0.1903293,0.152528,0.152528,0.1903293,0.17142865,0.17142865,0.20922995,0.26593191,0.27538223,0.44548809,0.61559395
0.13663077,0.12702529,0.14143351,0.16544719,0.14623624,0.17505266,0.17505266,0.15584171,0.13182803,0.11741982,0.11261709,0.10781435,0.088603411,0.098208882,0.074195204,0.078997939,0.04537879,0.035773318,0.02136511,0.030970582,0.035773318,0.030970582,0.01175964,0.016562375,0.035773318,-0.0074513035,0.01175964,-0.026662247,-0.02185951,0.054984261,0.11261709,0.17505266,0.22308001,0.17985539,0.17024992,-0.012254039,-0.093900546,-0.079492339,-0.16594158,-0.11311149,-0.13712517,-0.13712517,-0.11791423,-0.12271696,-0.10830876,-0.11791423,-0.11311149,-0.10830876,-0.10830876,0.68414264,1.7839691,-0.37726196,-2.9851475,-5.2568415,-5.2760524,-3.282917,-1.9237429,-0.85273279,-0.33884007,-0.16113885,-0.098703283,-0.02185951,0.002154168,0.11261709,0.098208882,0.16064445,0.18946086,0.28551558,0.36716208,0.47282227,0.64091802,0.83302745,1.0683615,1.3997503,1.731139,2.076936,2.3602974,2.6196452,2.7156999,2.6292506,2.2594399,1.7071254,1.0971779,0.63611529,0.32393746,0.11261709,0.02136511,-0.069886868,-0.11311149,-0.12271696,-0.1275197,-0.13232243,-0.13232243,-0.10350602,-0.065084132,-0.055478661,-0.074689604,-0.089097811,-0.079492339,-0.079492339,-0.098703283,-0.11791423,-0.11791423,-0.1275197,-0.1275197,-0.14192791,-0.20436346,-0.19475799,-0.18995526,-0.19956073,-0.20436346,-0.22357442,-0.21877168,-0.24758809,-0.23798262,-0.2619963,-0.23798262,-0.25719356,-0.30041818,-0.27160177,-0.2619963,-0.29561545,-0.30041818,-0.2764045,-0.23317989,-0.14673064,-0.11791423,-0.050675925,-0.10350602,-0.11311149,-0.30041818,-0.3964729,-0.38206469,-0.44450025,-0.37726196,-0.42048657
1.913648,-0.057091108,0.034709709,-0.077491289,0.024509619,-0.0060906536,-0.14889193,0.024509619,0.024509619,0.034709709,0.034709709,-0.0060906536,0.0041094366,-0.036690926,-0.036690926,-0.036690926,0.034709709,-0.057091108,0.024509619,0.0041094366,-0.016290745,0.0041094366,-0.0060906536,0.0041094366,-0.026490836,-0.026490836,-0.016290745,0.0449098,0.095910257,0.05510989,0.0041094366,-0.026490836,0.05510989,0.085710166,0.05510989,0.05510989,0.25911171,0.32031225,0.34071243,0.20811125,-0.046891017,-0.18969229,-0.26109293,-0.24069274,-0.1794922,0.024509619,0.024509619,-0.0060906536,0.024509619,0.034709709,0.065309981,0.1571108,0.12651053,0.085710166,0.16731089,0.47331361,1.3709216,-1.9645081,-5.3509382,-6.4831483,-4.3411293,-2.9539169,-1.7809064,-0.85269819,-0.12849175,0.095910257,0.13671062,0.27951189,0.28971198,0.25911171,0.32031225,0.27951189,0.32031225,0.35091252,0.35091252,0.42231316,0.4835137,0.55491434,0.66711533,0.86091707,0.99351827,1.2179203,1.4525223,1.6055237,1.758525,1.7891253,1.6769243,1.3505214,0.92211761,0.58551461,0.35091252,0.16731089,0.085710166,0.014309528,0.034709709,-0.026490836,0.014309528,-0.0060906536,-0.036690926,-0.087691381,0.034709709,0.014309528,0.024509619,-0.0060906536,-0.026490836,0.024509619,-0.016290745,-0.016290745,0.0041094366,-0.046891017,-0.057091108,0.0041094366,-0.067291198,-0.026490836,-0.036690926,-0.026490836,-0.057091108,-0.067291198,-0.077491289,-0.067291198,-0.026490836,-0.026490836,-0.026490836,-0.036690926,-0.0060906536,-0.087691381,0.05510989,0.0041094366,0.0041094366,0.034709709,0.20811125,0.22851144,0.27951189,-0.026490836,-0.21009247,-0.35289374
0.323964,0.31362149,0.33430652,0.29293646,0.31362149,0.31362149,0.29810772,0.29293646,0.25673766,0.24639516,0.21019636,0.2412239,0.21536762,0.2050251,0.1584838,0.17916882,0.13779877,0.13779877,0.13779877,0.13779877,0.11194249,0.12745626,0.14297003,0.11711375,0.091257464,0.09642872,0.065401182,0.075743694,0.055058669,0.09642872,0.17399757,0.23088139,0.26190893,0.26190893,0.38601908,0.28259395,0.122285,-0.012167663,-0.089736508,-0.11559279,-0.13110656,-0.19316164,-0.12076405,-0.13627781,-0.13110656,-0.1621341,-0.11559279,-0.11042153,-0.089736508,0.2412239,1.8287996,3.5249717,1.0324262,-4.0302339,-6.5538069,-5.1523965,-3.2131754,-1.532517,-0.58617711,-0.29658676,-0.21901792,-0.14144908,-0.089736508,-0.043195201,-0.053537714,0.034373643,0.070572439,0.10677123,0.122285,0.22053887,0.34464902,0.46358792,0.57218431,0.75317828,0.96002853,1.1617075,1.332359,1.4616404,1.534038,1.4254417,1.3013315,1.08931,0.78420582,0.49978672,0.31879275,0.2050251,0.10159998,-0.012167663,0.0395449,-0.0069964068,-0.063880227,0.0085173622,0.018859875,0.0033461058,0.034373643,0.0085173622,-0.012167663,0.0395449,0.075743694,0.055058669,0.029202388,-0.027681432,-0.027681432,-0.017338919,-0.05870897,-0.089736508,-0.079393996,-0.15179158,-0.1259353,-0.14144908,-0.15179158,-0.22418917,-0.14662033,-0.1621341,-0.19833289,-0.2086754,-0.21384666,-0.2086754,-0.21384666,-0.24487419,-0.23970294,-0.23453169,-0.25521671,-0.24487419,-0.15179158,-0.07422274,-0.048366457,-0.0069964068,0.0033461058,0.029202388,-0.15696285,-0.29141551,-0.29141551,-0.3638131,-0.40001189,-0.41552566
-0.26588025,-0.22310035,-0.12684556,-0.16962547,-0.073370681,-0.14823551,-0.041285752,-0.084065656,-0.0092008242,0.0014941523,0.065664008,0.087053962,0.065664008,0.0014941523,0.03357908,0.11913889,0.054969032,0.076358984,0.044274056,0.14052884,-0.0198958,-0.0198958,-0.030590777,0.10844391,0.10844391,0.09774894,0.065664008,0.076358984,0.18330875,0.10844391,0.076358984,0.11913889,0.065664008,0.076358984,0.18330875,0.29025851,0.46137812,0.46137812,0.18330875,0.065664008,-0.030590777,-0.20171039,-0.16962547,-0.094760632,0.022884104,0.054969032,0.09774894,0.012189128,0.20469869,0.12983386,0.18330875,0.14052884,0.09774894,0.20469869,0.15122381,1.1672465,-0.78993408,-4.7149903,-7.0999699,-4.6187355,-3.6668827,-1.9556864,-1.1749532,-0.35144006,0.065664008,0.12983386,0.25817357,0.29025851,0.31164846,0.34373338,0.30095348,0.37581832,0.31164846,0.35442836,0.33303841,0.57902285,0.43998817,0.53624295,0.70736257,0.81431233,0.99612691,1.1993315,1.3276712,1.5308757,1.6913004,1.6378255,1.3490611,1.0709917,0.72875252,0.4292932,0.22608865,0.14052884,0.14052884,0.087053962,-0.0198958,0.10844391,0.087053962,0.10844391,0.065664008,0.0014941523,0.065664008,0.054969032,0.044274056,0.03357908,0.044274056,0.0014941523,0.044274056,0.03357908,0.0014941523,0.03357908,0.044274056,0.054969032,0.065664008,-0.0092008242,0.044274056,0.044274056,0.054969032,0.012189128,0.087053962,0.054969032,0.0014941523,0.022884104,0.022884104,0.012189128,0.012189128,-0.0092008242,0.065664008,-0.062675705,-0.051980728,0.044274056,-0.041285752,0.012189128,0.15122381,0.19400372,0.16191879,-0.21240537
0.24887362,0.34908624,0.32403309,0.36411813,0.34908624,0.25388425,0.31902245,0.28394804,0.28394804,0.32403309,0.26390551,0.21379921,0.25889488,0.21379921,0.20878857,0.20878857,0.14365036,0.20377794,0.14365036,0.15367163,0.17872479,0.13863974,0.083522797,0.088533428,0.04844838,0.033416487,0.063480274,0.038427118,0.073501535,0.0033527016,0.078512166,0.17872479,0.22883109,0.20878857,0.33906497,0.29897992,0.18373541,-0.13694496,-0.17201938,-0.21711506,-0.27724264,-0.19707254,-0.25218948,-0.24216821,-0.25720011,-0.37244462,-0.1269237,-0.17201938,-0.16700875,0.14365036,1.7821267,3.6310495,1.2660317,-3.8598438,-6.4954357,-5.2327567,-3.258568,-1.6501555,-0.76828447,-0.40751904,-0.3524021,-0.272232,-0.13694496,-0.18204064,-0.076817394,-0.066796131,-0.026711084,0.0083633326,0.033416487,0.12360784,0.20878857,0.3440756,0.49439453,0.70985167,0.93031943,1.1357553,1.3462018,1.4363932,1.5315951,1.4614464,1.3411912,1.0255214,0.71987293,0.47435201,0.24386299,0.10356533,0.018384594,-0.021700453,-0.066796131,-0.10688118,-0.051764239,-0.05677487,-0.061785501,-0.0016579293,-0.0016579293,0.023395225,0.028405857,-0.0016579293,0.033416487,0.023395225,0.038427118,0.0033527016,0.0083633326,-0.031721715,-0.041742977,-0.046753608,-0.066796131,-0.066796131,-0.051764239,-0.091849287,-0.071806763,-0.061785501,-0.081828025,-0.086838655,-0.086838655,-0.10688118,-0.10688118,-0.11189181,-0.066796131,-0.096859915,-0.091849287,-0.11690244,-0.096859915,-0.051764239,0.063480274,0.09855469,0.148661,0.18373541,0.19876731,0.033416487,-0.14696623,-0.18705128,-0.23715759,-0.26221074,-0.27724264,-0.28726389
0.6484803,0.62058868,0.66707472,0.63918309,0.67637193,0.57410263,0.63918309,0.62058868,0.62058868,0.60199426,0.59269705,0.57410263,0.59269705,0.59269705,0.56480542,0.5369138,0.52761659,0.55550821,0.546211,0.50902217,0.49042776,0.47183334,0.47183334,0.40675288,0.40675288,0.42534729,0.41605008,0.38815846,0.38815846,0.33237521,0.38815846,0.3137808,0.44394171,0.36026684,0.55550821,0.62058868,0.66707472,0.4346445,0.26729475,0.072053366,0.016270114,-0.02091872,0.034864531,0.22080871,0.22080871,0.18361987,0.2115115,0.17432266,0.016270114,0.16502545,0.18361987,0.18361987,0.19291708,0.42534729,1.3178793,-1.8710633,-4.9856281,-6.2128596,-4.5486593,-3.0053227,-1.7966856,-0.91345075,-0.24405173,-0.02091872,0.099944993,0.14643103,0.15572824,0.099944993,0.14643103,0.19291708,0.23940312,0.20221429,0.28588916,0.29518637,0.38815846,0.4346445,0.52761659,0.6484803,0.84372168,1.0296659,1.2527989,1.2899877,1.5317151,1.5224179,1.4201486,1.122638,0.7507496,0.39745567,0.15572824,-0.011621511,-0.085999181,-0.16037685,-0.22545731,-0.23475452,-0.23475452,-0.27194336,-0.26264615,-0.29983498,-0.2161601,-0.24405173,-0.23475452,-0.24405173,-0.17897127,-0.24405173,-0.19756568,-0.24405173,-0.22545731,-0.26264615,-0.24405173,-0.29053777,-0.28124056,-0.33702381,-0.30913219,-0.36491544,-0.34632102,-0.42069869,-0.33702381,-0.39280707,-0.38350986,-0.41140148,-0.41140148,-0.44859032,-0.4299959,-0.44859032,-0.4299959,-0.46718473,-0.47648194,-0.4299959,-0.50437357,-0.34632102,-0.24405173,-0.24405173,-0.24405173,-0.5322652,-0.60664286,-0.8669647
-0.14111959,-0.12810199,-0.1237628,-0.1194236,-0.13678039,-0.11074522,-0.11074522,-0.1194236,-0.11508441,-0.1194236,-0.12810199,-0.097727624,-0.14545878,-0.15847636,-0.17583315,-0.14111959,-0.15413717,-0.18017234,-0.18451154,-0.14545878,-0.16715476,-0.17149395,-0.18885073,-0.17583315,-0.20186832,-0.14979797,-0.18451154,-0.15413717,-0.18017234,-0.1194236,-0.07169245,-0.010943708,0.067161817,0.075840208,0.13658895,-0.0022653164,-0.1194236,-0.25393868,-0.29299143,-0.23658189,-0.26261706,-0.24959948,-0.25393868,-0.23224269,-0.26261706,-0.23224269,-0.23658189,-0.19752913,-0.16715476,0.12357136,1.8115186,1.53381,-1.2996848,-4.8361294,-6.0554434,-4.4629586,-2.631818,-1.2172401,-0.47523766,-0.23224269,-0.1237628,-0.036978883,-0.0066045122,0.045465838,0.071501012,0.11055377,0.15394573,0.19733769,0.30581759,0.40561909,0.53145577,0.68766681,0.89160902,1.1432824,1.4209909,1.7420914,1.9894256,2.2107245,2.3061868,2.28883,2.0718703,1.6683251,1.1910135,0.77445074,0.46202863,0.27978242,0.17130252,0.10621458,0.088857795,0.067161817,0.054144229,0.045465838,0.045465838,0.062822621,0.062822621,0.075840208,0.0845186,0.11055377,0.10187538,0.097536188,0.10187538,0.10621458,0.062822621,0.058483424,0.062822621,0.036787446,0.045465838,0.019430662,0.028109054,0.019430662,-0.0022653164,0.019430662,0.0020738793,0.0020738793,-0.015282904,-0.0196221,-0.015282904,-0.023961296,0.20601608,-0.041318079,-0.041318079,-0.032639687,-0.041318079,-0.032639687,0.0020738793,0.097536188,0.16262412,0.21035528,0.21469447,0.29713919,0.11055377,-0.0022653164,-0.1194236,-0.14979797,-0.14979797,-0.16281556
